Date,Ticker,Sector,Price,DailyReturn,MA20,MA50,Volatility20,CumulativeReturnPct,TrendSignal
2020-05-28,AAPL,Technology,77.03462982177734,0.0004401226596686,74.6838981628418,67.91416603088379,20.213465065833734,6.498698178293649,Above MA20 (Bullish)
2020-05-29,AAPL,Technology,76.95960235595703,-0.000973944653124,74.98566131591797,68.26241806030274,19.42372960476796,6.394974340638249,Above MA20 (Bullish)
2020-06-01,AAPL,Technology,77.90605163574219,0.0122980011695954,75.39183807373047,68.63872398376465,18.062725005776255,7.703419859518501,Above MA20 (Bullish)
2020-06-02,AAPL,Technology,78.2667007446289,0.0046292823383344,75.76668090820313,69.09727096557617,17.777764672691475,8.202009398852383,Above MA20 (Bullish)
2020-06-03,AAPL,Technology,78.69756317138672,0.0055050541629912,76.10995750427246,69.58794815063476,17.391515971551744,8.79766732113756,Above MA20 (Bullish)
2020-06-04,AAPL,Technology,78.01980590820312,-0.0086121759794211,76.38229103088379,69.95639038085938,17.86231754764509,7.860682664017404,Above MA20 (Bullish)
2020-06-05,AAPL,Technology,80.24188995361328,0.0284810250364455,76.72819099426269,70.37584030151368,19.812808887481744,10.932665467419401,Above MA20 (Bullish)
2020-06-08,AAPL,Technology,80.71630096435547,0.0059122611770041,77.01054954528809,70.74239990234375,18.485424223010995,11.588528358724016,Above MA20 (Bullish)
2020-06-09,AAPL,Technology,83.26517486572266,0.0315781802549743,77.36128959655761,71.21159713745118,20.58949401078236,15.112291021623125,Above MA20 (Bullish)
2020-06-10,AAPL,Technology,85.40737915039062,0.0257274939747931,77.86270942687989,71.68950408935547,20.999865789797703,18.073841795306578,Above MA20 (Bullish)
2020-06-11,AAPL,Technology,81.30694580078125,-0.048010293611622,78.20461616516113,72.08791297912597,27.916116735191093,12.405081982861699,Above MA20 (Bullish)
2020-06-12,AAPL,Technology,82.00889587402344,0.0086333346595273,78.55874481201172,72.56496063232422,27.948934422988696,13.375512673051349,Above MA20 (Bullish)
2020-06-15,AAPL,Technology,83.02311706542969,0.0123672094423052,78.98573303222656,73.04288375854492,27.78327453579112,14.77765138390772,Above MA20 (Bullish)
2020-06-16,AAPL,Technology,85.2234115600586,0.0265021908644418,79.43498992919922,73.58180763244629,28.053894265783004,17.819510607856405,Above MA20 (Bullish)
2020-06-17,AAPL,Technology,85.10478973388672,-0.0013918924858843,79.90034294128418,74.01667976379395,27.85762907961858,17.655518516350767,Above MA20 (Bullish)
2020-06-18,AAPL,Technology,85.13871765136719,0.0003986604935697,80.29368629455567,74.46690795898438,27.45156571134172,17.702423123433707,Above MA20 (Bullish)
2020-06-19,AAPL,Technology,84.65216827392578,-0.0057147839533332,80.69150657653809,74.8753466796875,27.3535794304219,17.029779204499462,Above MA20 (Bullish)
2020-06-22,AAPL,Technology,86.86698913574219,0.0261637818259949,81.17537879943848,75.31881210327148,28.360207762501283,20.091720814750346,Above MA20 (Bullish)
2020-06-23,AAPL,Technology,88.72115325927734,0.0213448646255915,81.77810134887696,75.77396484375,28.42678435170265,22.655062338195542,Above MA20 (Bullish)
2020-06-24,AAPL,Technology,87.15504455566406,-0.0176520327574699,82.28581657409669,76.13116836547852,29.788574079068965,20.489951159932218,Above MA20 (Bullish)
2020-06-25,AAPL,Technology,88.31207275390625,0.0132755161120159,82.84968872070313,76.52416152954102,29.797466095859725,22.089517447891915,Above MA20 (Bullish)
2020-06-26,AAPL,Technology,85.5986099243164,-0.0307258424015398,83.2816390991211,76.8519743347168,32.59653843721025,18.33821417590795,Above MA20 (Bullish)
2020-06-29,AAPL,Technology,87.57138061523438,0.0230467608371471,83.7649055480957,77.23802383422851,33.11153028414365,21.065526695915192,Above MA20 (Bullish)
2020-06-30,AAPL,Technology,88.30237579345703,0.0083474209620431,84.26668930053711,77.66703399658203,33.116332581052774,22.076111611237458,Above MA20 (Bullish)
2020-07-01,AAPL,Technology,88.1353530883789,-0.0018914859716662,84.73857879638672,78.1340316772461,33.242498954508115,21.84520635864924,Above MA20 (Bullish)
2020-07-02,AAPL,Technology,88.1353530883789,0.0,85.24435615539551,78.56370849609375,32.88284121206183,21.84520635864924,Above MA20 (Bullish)
2020-07-06,AAPL,Technology,90.49295806884766,0.02674982169873,85.75690956115723,79.04570327758789,32.73349685415422,25.104543903588073,Above MA20 (Bullish)
2020-07-07,AAPL,Technology,90.21224212646484,-0.003102074994269,86.2317066192627,79.48374908447266,32.90117684020225,24.716460226275338,Above MA20 (Bullish)
2020-07-08,AAPL,Technology,92.3132781982422,0.0232899218803586,86.68411178588867,79.9628498840332,32.16254171203533,27.621096842140137,Above MA20 (Bullish)
2020-07-09,AAPL,Technology,92.71024322509766,0.0043001942364453,87.04925498962402,80.47205093383789,31.249930835359557,28.16989234722953,Above MA20 (Bullish)
2020-07-10,AAPL,Technology,92.87242889404295,0.0017493824123782,87.62752914428711,80.94031921386718,24.456446622665943,28.394110502698176,Above MA20 (Bullish)
2020-07-13,AAPL,Technology,92.4439697265625,-0.0046134161944798,88.14928283691407,81.37071182250976,24.773602916913568,27.80177503402921,Above MA20 (Bullish)
2020-07-14,AAPL,Technology,93.97378540039062,0.0165485718360334,88.6968162536621,81.85453720092774,24.95718477065176,29.91671188895242,Above MA20 (Bullish)
2020-07-15,AAPL,Technology,94.62006378173828,0.0068772198394913,89.1666488647461,82.33154159545899,23.79880829047004,30.81017767743659,Above MA20 (Bullish)
2020-07-16,AAPL,Technology,93.45577239990234,-0.0123049101353559,89.58419799804688,82.76401641845703,24.513379507231964,29.20057019632578,Above MA20 (Bullish)
2020-07-17,AAPL,Technology,93.2669677734375,-0.0020202564444808,89.9906105041504,83.17789306640626,24.585970550038308,28.939551911756055,Above MA20 (Bullish)
2020-07-20,AAPL,Technology,95.23248291015624,0.0210740756737513,90.51962623596191,83.61606491088867,24.91991622648102,31.656833786083993,Above MA20 (Bullish)
2020-07-21,AAPL,Technology,93.9181137084961,-0.0138016899433373,90.8721824645996,83.99304458618164,24.67251886863862,29.83974698724696,Above MA20 (Bullish)
2020-07-22,AAPL,Technology,94.18194580078124,0.0028091715417541,91.14522209167481,84.35167602539063,23.808871249494956,30.20448910947211,Above MA20 (Bullish)
2020-07-23,AAPL,Technology,89.89513397216797,-0.0455162801337845,91.2822265625,84.64199905395508,28.601754805151415,24.278065108489088,Below MA20 (Bearish)
2020-07-24,AAPL,Technology,89.67242431640625,-0.0024774383876069,91.350244140625,84.94607131958008,28.30153465138779,23.970173859251798,Below MA20 (Bearish)
2020-07-27,AAPL,Technology,91.79767608642578,0.0237001707740236,91.66019744873047,85.28349838256835,26.783931375758947,26.908288150601468,Above MA20 (Bullish)
2020-07-28,AAPL,Technology,90.28968048095705,-0.0164273832384274,91.79611244201661,85.59962493896484,26.65494438063941,24.823517065018752,Below MA20 (Bearish)
2020-07-29,AAPL,Technology,92.02037811279295,0.0191682772894619,91.9820125579834,85.9152670288086,27.284095323935453,27.216168852366906,Above MA20 (Bullish)
2020-07-30,AAPL,Technology,93.13384246826172,0.0121001932213749,92.23193702697753,86.26198928833008,27.456917051714285,28.755509076363595,Above MA20 (Bullish)
2020-07-31,AAPL,Technology,102.8839111328125,0.1046887834341574,92.96936492919922,86.77423049926757,45.3225407768262,42.23476668201371,Above MA20 (Bullish)
2020-08-03,AAPL,Technology,105.47632598876952,0.0251974757511936,93.71853332519531,87.34984176635743,45.24127563164587,45.81872376646046,Above MA20 (Bullish)
2020-08-04,AAPL,Technology,106.18070220947266,0.0066780503975663,94.5169563293457,87.92966491699218,45.05398975023982,46.79250855268169,Above MA20 (Bullish)
2020-08-05,AAPL,Technology,106.5655746459961,0.0036246928915968,95.2295711517334,88.52764236450196,44.74040556203533,47.32458631497227,Above MA20 (Bullish)
2020-08-06,AAPL,Technology,110.2835922241211,0.03488948087106,96.10823860168458,89.19329940795899,45.75029029387033,52.46466465104533,Above MA20 (Bullish)
2020-08-07,AAPL,Technology,107.77619171142578,-0.02273593435005,96.85342674255371,89.80813064575196,47.07817382938095,48.99823804483678,Above MA20 (Bullish)
2020-08-10,AAPL,Technology,109.34268951416016,0.0145347295897104,97.6983627319336,90.45579238891601,46.89488890374637,51.163887144161805,Above MA20 (Bullish)
2020-08-11,AAPL,Technology,106.0908660888672,-0.0297397424532147,98.30421676635743,91.01948867797852,48.7271010854754,46.668312072267625,Above MA20 (Bullish)
2020-08-12,AAPL,Technology,109.61672973632812,0.0332343751865262,99.05405006408691,91.6464892578125,49.64260762775699,51.54274178365188,Above MA20 (Bullish)
2020-08-13,AAPL,Technology,111.5566864013672,0.0176976331049598,99.95909576416015,92.3036717224121,49.1684091803136,54.22468962745861,Above MA20 (Bullish)
2020-08-14,AAPL,Technology,111.45722198486328,-0.0008916042571044,100.86860847473145,92.9724200439453,49.13546216602517,54.087182237636156,Above MA20 (Bullish)
2020-08-17,AAPL,Technology,111.16625213623048,-0.0026105966347547,101.66529693603516,93.59090728759766,49.10773947417058,53.684922758227735,Above MA20 (Bullish)
2020-08-18,AAPL,Technology,112.09258270263672,0.0083328397657145,102.57402038574219,94.21843292236328,48.41574008888907,54.96555459397827,Above MA20 (Bullish)
2020-08-19,AAPL,Technology,112.23320770263672,0.0012545433124067,103.47658348083496,94.79779357910157,48.44657299503059,55.15996559414755,Above MA20 (Bullish)
2020-08-20,AAPL,Technology,114.72362518310548,0.0221896667790797,104.71800804138184,95.38411849975586,44.06060885484695,58.60291352813516,Above MA20 (Bullish)
2020-08-21,AAPL,Technology,120.6355972290039,0.0515322980463925,106.26616668701172,96.17069152832032,45.744748292892005,66.77608613909325,Above MA20 (Bullish)
2020-08-24,AAPL,Technology,122.07844543457033,0.0119603851492311,107.78020515441895,96.97208251953126,45.64924393183013,68.77079236299815,Above MA20 (Bullish)
2020-08-25,AAPL,Technology,121.07697296142578,-0.0082035159407505,109.31956977844239,97.73315963745117,44.993300478276545,67.38627847751519,Above MA20 (Bullish)
2020-08-26,AAPL,Technology,122.72350311279295,0.0135990363080165,110.85472602844239,98.48316146850586,44.97067560499431,69.66257055599469,Above MA20 (Bullish)
2020-08-27,AAPL,Technology,121.25640869140624,-0.0119544698788327,112.2608543395996,99.20619384765625,45.966518551441546,67.63434446671772,Above MA20 (Bullish)
2020-08-28,AAPL,Technology,121.05998992919922,-0.0016198629361264,113.16965827941894,99.92461929321288,31.145353509757218,67.36279980529424,Above MA20 (Bullish)
2020-08-31,AAPL,Technology,125.1653823852539,0.0339120502030083,114.15411109924317,100.73488357543945,31.914746641330066,73.03841547440742,Above MA20 (Bullish)
2020-09-01,AAPL,Technology,130.1510467529297,0.0398326140396401,115.35262832641601,101.60056472778321,33.74211714707592,79.93098789203037,Above MA20 (Bullish)
2020-09-02,AAPL,Technology,127.45451354980467,-0.0207184903264276,116.39707527160644,102.37523193359375,35.45727247031089,76.20308945996479,Above MA20 (Bullish)
2020-09-03,AAPL,Technology,117.25042724609376,-0.0800606115822137,116.74541702270508,102.97713958740235,46.255304832156206,62.0961623551245,Above MA20 (Bullish)
2020-09-04,AAPL,Technology,117.3280029296875,0.0006616238884222,117.22300758361817,103.55745819091797,45.230950522265836,62.203409048360214,Above MA20 (Bullish)
2020-09-08,AAPL,Technology,109.43241119384766,-0.0672950322061778,117.22749366760254,104.03413421630859,51.71967383866155,51.28792541249898,Below MA20 (Bearish)
2020-09-09,AAPL,Technology,113.79729461669922,0.0398865690267908,117.61281509399414,104.55865249633788,52.21317567935835,57.3222816923846,Below MA20 (Bearish)
2020-09-10,AAPL,Technology,110.0823211669922,-0.032645533992878,117.63609466552734,104.99425140380859,52.562692084037096,52.18641179755874,Below MA20 (Bearish)
2020-09-11,AAPL,Technology,108.63703918457033,-0.0131291016314001,117.4901123046875,105.40428512573243,52.38254739101429,50.188340930150474,Below MA20 (Bearish)
2020-09-14,AAPL,Technology,111.89616394042967,0.030000125006373,117.51205940246582,105.87950134277344,53.51082927824849,54.69400993255478,Below MA20 (Bearish)
2020-09-15,AAPL,Technology,112.07074737548828,0.0015602271687487,117.55728416442871,106.31105712890626,53.49660589455796,54.93536772969423,Below MA20 (Bearish)
2020-09-16,AAPL,Technology,108.7631378173828,-0.0295135852625616,117.39081192016602,106.6820750427246,54.482040922061294,50.36266954401756,Below MA20 (Bearish)
2020-09-17,AAPL,Technology,107.0268783569336,-0.0159636757020052,117.13049545288087,106.97634704589844,54.73239937278216,47.96232864972909,Below MA20 (Bearish)
2020-09-18,AAPL,Technology,103.63197326660156,-0.0317201168757819,116.57591285705567,107.19478164672852,54.94349757822494,43.26894629174682,Below MA20 (Bearish)
2020-09-21,AAPL,Technology,106.77472686767578,0.0303261001601236,115.88286933898925,107.47282760620118,52.538465179661955,47.6137347068257,Below MA20 (Bearish)
2020-09-22,AAPL,Technology,108.45275115966795,0.0157155568664832,115.20158462524414,107.79300323486328,52.72109239087664,49.93356674888481,Below MA20 (Bearish)
2020-09-23,AAPL,Technology,103.903564453125,-0.0419462545477106,114.3429141998291,107.99159881591797,54.29886700808185,43.64441519278992,Below MA20 (Bearish)
2020-09-24,AAPL,Technology,104.97055053710938,0.0102690036631585,113.45526657104492,108.19860855102539,54.14352181392101,45.11950021859694,Below MA20 (Bearish)
2020-09-25,AAPL,Technology,108.90865325927734,0.0375162624375848,112.83787879943847,108.5076661682129,56.371624354983666,50.563841473608974,Below MA20 (Bearish)
2020-09-28,AAPL,Technology,111.50817108154295,0.0238687904447498,112.36028785705567,108.872490234375,57.2779117712644,54.15761825429908,Below MA20 (Bearish)
